Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
30-SEP-2022|ALTO|EQUITY|2191870558|181|0|1352050816|0|0|485543724|11227200|333633618|0|0|2182455358|0|50000|0|7560100|36000|0|1517600|0|0|9163700
30-SEP-2022|AMAG|EQUITY|5001552516|362|15463400|116500|210019533|388000000|71133996|0|23887500|0|0|708620929|0|5558800|0|5338300|7940700|2066800|68783900|0|13700000|103388500
30-SEP-2022|AMAN|EQUITY|3873500000|695|0|0|0|0|584969000|0|0|0|0|584969000|0|0|0|30800|0|0|200|0|0|31000
30-SEP-2022|AMAR|EQUITY|13820372000|250|0|14578572|0|0|796531865|0|300152|0|36000|811446589|0|10764912841|0|1667490382|856420|1591200|399306568|0|618000|12834775411
30-SEP-2022|AMFG|EQUITY|434000000|4900|23500|13466382|0|0|35871900|113000|49576|0|0|49524358|114800|21836400|162700|1573100|23000|1121100|10163459|76900|180183|35251642
30-SEP-2022|AMIN|EQUITY|1080000000|131|0|16400000|0|0|65062700|0|0|0|0|81462700|0|17438300|0|0|139170500|0|192800|0|1735700|158537300
30-SEP-2022|AMMS|EQUITY|1200000000|108|0|232200|0|0|239209900|0|0|0|0|239442100|0|0|0|0|557900|0|0|0|0|557900
30-SEP-2022|AMOR|EQUITY|2222222400|1295|38924900|346495300|0|0|427978300|327600|4184400|0|0|817910500|10730454|149400|198200|51456400|1016000|3934400|1847900|0|859146|70191900
30-SEP-2022|AMRT|EQUITY|41524501700|2390|453101800|23644305634|24541600|0|2477136718|334547077|208059|2463200|911000|26937215088|160117504|2863840978|830649173|1787481530|966900|2973401621|2277430065|23636800|3669762041|14587286612
30-SEP-2022|ANDI|EQUITY|9350000000|50|25543605|797718380|1017800|0|2105353097|1499648561|266804208|2697600|0|4698783251|0|0|0|5000|1159949|0|21800|0|0|1186749
30-SEP-2022|ANJT|EQUITY|3354175000|725|101766500|78362736|0|30000|157713427|100|0|0|47400|337920163|137700|4218900|1077100|5775100|714137|1526800|1827400|0|977700|16254837
30-SEP-2022|ANTM|EQUITY|24030764725|1940|1005662393|109070309|141693345|4046112|3334585330|586522557|95808203|14996450|1060200|5293444899|31835301|149948010|711149412|291966617|18645445|1112899153|223022113|4183400|532981930|3076631381
30-SEP-2022|APEX|EQUITY|2796804997|350|0|1806424179|0|0|85962701|0|4534|0|0|1892391414|0|573737577|0|252855347|29200|0|77787|0|0|826699911
30-SEP-2022|APIC|EQUITY|11766313488|1120|811058950|8939222980|0|0|204086768|526452657|629394025|10150000|0|11120365380|9485300|25577735|28122191|449241791|250|67539200|12807000|0|53174641|645948108
30-SEP-2022|APII|EQUITY|1075760000|189|0|221000|0|0|66366000|0|0|0|0|66587000|0|324400|0|798600|36789800|0|36165500|0|133946700|208025000
30-SEP-2022|APLI|EQUITY|1362671400|216|0|201399300|0|0|559483000|0|165000|0|0|761047300|0|0|0|0|170400|0|1352700|0|0|1523100
30-SEP-2022|APLN|EQUITY|22699326779|125|5283600|9332277098|2000000|0|3235075516|12147000|94051046|700000|390000|12681924260|0|13962682|0|294226920|6040900|80200|1391783|0|7920034|323622519
30-SEP-2022|APOL|EQUITY|16452282461|50|0|649059480|1400000|0|768801259|0|90507320|14086735|0|1523854794|0|2653784186|0|1180647657|16069992|0|1410334020|0|85088011|5345923866
30-SEP-2022|ARCI|EQUITY|24835000000|336|56320800|21055690117|308200|0|550730083|3800000|115619658|0|0|21782468858|0|2515300|0|154431700|6261900|648510|2600526342|0|288147390|3052531142
30-SEP-2022|ARGO|EQUITY|335557450|1025|45000|37038014|0|0|565650|0|83000|0|0|37731664|0|280|0|5378000|11250|0|5100|0|5720|5400350
30-SEP-2022|ARII|EQUITY|3431000000|348|117981800|1519823500|62900|0|544620500|141266400|0|0|0|2323755100|0|312867600|0|242853100|2201800|0|1520000|0|60441400|619883900
30-SEP-2022|ARKA|EQUITY|2000000000|50|0|1128029500|0|0|859808800|0|0|0|0|1987838300|0|250100|0|0|5971600|0|4690000|0|0|10911700
30-SEP-2022|ARKO|EQUITY|2928495000|715|0|2316791893|0|0|255324600|0|0|0|0|2572116493|0|295225207|0|60577600|575700|0|0|0|0|356378507
30-SEP-2022|ARMY|EQUITY|9006250000|50|1367638669|2776205054|5410161|0|1814004302|2015998520|279957887|2541349|0|8261755942|0|488927400|0|32396000|1064158|1687200|4800|0|0|524079558
30-SEP-2022|ARNA|EQUITY|7341430976|890|88443997|1114173676|12347300|0|3357189861|144651000|139257|0|0|4716945091|299600|494513750|2056500|577263528|45656428|1121577086|44408982|889400|337820611|2624485885
30-SEP-2022|ARTA|EQUITY|446674175|2450|0|39777500|0|0|399933325|0|0|0|0|439710825|0|0|0|14950|499500|0|6448900|0|0|6963350
30-SEP-2022|ARTI|EQUITY|7840000000|50|74373974|2633606286|739500000|0|3814109500|505451300|27983740|0|0|7795024800|0|0|0|100|14590400|0|8340700|0|20669000|43600200
30-SEP-2022|ARTO|EQUITY|13856250000|6600|137252795|7037416992|9214364|65500|988162212|121531281|11709|366000|400015|8294420868|13449883|1404016888|83628390|2228169346|481900|198272315|38148552|1894500|1355204858|5323266632
30-SEP-2022|ASBI|EQUITY|348386472|560|5295092|309537614|922|1106|17894744|0|332360|0|0|333061838|0|0|0|1480000|530170|0|1307728|0|0|3317898
30-SEP-2022|ASDM|EQUITY|192000000|950|0|31252400|0|13200|17219760|2000000|0|0|0|50485360|0|0|0|18000|481800|0|2252600|0|0|2752400
30-SEP-2022|ASGR|EQUITY|1348780500|880|1552500|2870760|0|178000|218673378|0|183426|500|0|223458564|0|211300|6463700|48392154|1686000|4438400|5113685|3453500|4116007|73874746
30-SEP-2022|ASHA|EQUITY|5000000000|179|0|3066739000|0|0|1908162100|0|40300|0|0|4974941400|0|493200|0|23288900|1276500|0|0|0|0|25058600
30-SEP-2022|ASIA|EQUITY|2275009490|0|250000|16422970|0|83334|1022708178|0|3598865|0|22006500|1065069847|0|334|0|1720002|13516173|0|24374843|0|1153364243|1192975595
30-SEP-2022|ASII|EQUITY|40483553140|6625|2411514152|65643240|248343273|2935650|773458307|896729259|18373351|28410400|23799530|4469207162|244387674|617138019|1923719850|1581244267|4491820|5417123997|434895785|159979900|3402760286|13785741598
30-SEP-2022|ASJT|EQUITY|1400000000|135|30426303|49391533|1083564858|0|149601536|38311153|42070239|0|6323900|1399689522|0|0|0|778|39100|0|270600|0|0|310478
30-SEP-2022|ASLC|EQUITY|12746354780|144|552688377|102943000|80538947|0|1197262260|202398500|519176|0|0|2136350260|0|181037925|0|4094200|209626800|0|1020000|0|323008900|718787825
30-SEP-2022|ASMI|EQUITY|8958380460|134|2684213800|2450969800|0|7658500|3696466660|32793700|42090400|0|6920800|8921113660|0|0|0|8937400|21780300|2867500|2620100|0|1061500|37266800
30-SEP-2022|ASPI|EQUITY|681794825|93|0|350003000|0|0|331709225|0|0|0|0|681712225|0|100|0|33300|14200|0|30000|0|0|77600
30-SEP-2022|ASRI|EQUITY|19649411888|169|8082700|9628377760|25827600|0|3398399342|134262799|2210161126|15058500|75000|15420244827|0|104510164|79784727|358823111|7687200|281005571|334967245|2427200|77511843|1246717061
30-SEP-2022|ASRM|EQUITY|304283840|1535|15213|33362779|0|0|9534918|0|2838|135|0|42915883|0|205504|0|35128|11075|0|362986|0|2140298|2754991
30-SEP-2022|ASSA|EQUITY|3566360807|1270|49618501|1803695477|39067181|0|1232805819|140786699|1440407|4297800|1834300|3273546184|1620100|8115247|4558000|29615804|116285900|19033375|17919413|0|95666784|292814623
30-SEP-2022|ATAP|EQUITY|1250000000|104|0|59500000|0|0|95691100|0|99000|0|0|155290100|0|94708900|0|0|1000|0|0|0|0|94709900
30-SEP-2022|ATIC|EQUITY|2315361355|404|0|797734018|0|0|495040616|0|0|0|0|1292774634|0|863645841|0|400|1463500|0|25000|0|0|865134741
30-SEP-2022|ATPK|EQUITY|5760245414|194|334100|3695100|18900|0|258049994|0|500|0|0|262098594|0|3651000|3400000|366222000|1161500|0|516347807|0|99759129|990541436
30-SEP-2022|AUTO|EQUITY|4819733000|1245|486600|61518087|100075|0|334442243|13637550|1433301|2500|75|411620431|0|329587749|5276366|59115428|681575|119007500|20627948|3214600|13550346|551061512
30-SEP-2022|AVIA|EQUITY|61953555600|795|27139800|20720057400|28990300|0|332990300|197737854|56501|23065700|67200|21330105055|110291400|4765357838|646609049|256699272|368200|6451545860|219912029|12904900|2013963797|14477652345
30-SEP-2022|AXIO|EQUITY|5840126500|270|0|79059600|115946200|0|788626700|0|0|0|150000|983782500|0|2700|0|55374000|967300|0|0|0|0|56344000
30-SEP-2022|AYLS|EQUITY|853423236|79|0|594777000|0|0|257932236|0|1000|0|0|852710236|0|0|0|500000|13000|0|200000|0|0|713000
30-SEP-2022|BABP|EQUITY|31383056424|107|121046924|15278228929|8825000|0|4997553900|121248676|24965250|1581100|26000|20553475779|0|9064615019|1961100|83125700|28798500|43335600|35144233|0|1258110922|10515091074
30-SEP-2022|BACA|EQUITY|7078005400|115|672647300|2984279629|0|12686999|2541493348|341693813|72885134|1626000|53500|6627365723|0|2153900|766600|16365000|8145000|26575000|36517990|0|289336160|379859650
30-SEP-2022|BAJA|EQUITY|1800000000|164|0|88000000|0|0|310265000|0|0|0|0|398265000|0|575500|0|0|67600|315200|1000|775700|0|1735000
30-SEP-2022|BALI|EQUITY|3934592500|900|68436102|2615596724|0|0|437526200|0|132256774|0|0|3253815800|0|100000000|0|67500000|2572200|0|9500|0|68625000|238706700
30-SEP-2022|BANK|EQUITY|13805518401|1705|1022722600|3118776714|3160200|110380600|520629773|125644800|312000|2500|0|4901629187|8517954|15922600|14184100|3411497|92200|70291097|249812|0|62974208|175643468
30-SEP-2022|BAPA|EQUITY|661784520|168|0|456048600|0|0|158633403|0|43643817|0|0|658325820|0|1032500|0|652700|40400|0|1728100|0|0|3453700
30-SEP-2022|BAPI|EQUITY|5591980103|50|38067999|2807764|1114534|0|1386034871|206151174|11872945|1064679|2102500|1649216466|0|6939300|0|0|21606337|0|0|0|0|28545637
30-SEP-2022|BATA|EQUITY|1300000000|515|0|0|0|50000|40118770|0|0|5800|0|40174570|0|0|0|72571600|3581600|36288000|3096500|0|64075200|179612900
30-SEP-2022|BAUT|EQUITY|4800024713|51|0|2475700|0|0|1444914413|0|0|40000|58000|1447488113|0|0|0|800|2535800|0|0|0|0|2536600
30-SEP-2022|BAYU|EQUITY|353220780|1060|41091683|113991868|0|27384|13532709|19016300|10912|0|0|187670856|0|9000|0|153437414|3741|0|0|0|4250830|157700985
30-SEP-2022|BBCA|EQUITY|123275050000|8550|1757173195|51905740|354387550|820000|4204063917|1304259070|56571624|50948800|2237715|7782367611|710164061|2276725315|6145070352|3604812607|319573870|18816612081|1340901242|658410332|10799058649|44671328509
30-SEP-2022|BBHI|EQUITY|21730256442|2110|532500|18636073003|0|0|467257807|2353068|12804713|0|146000|19119167091|0|2122065999|25600|20304889|245469722|3818000|2044816|0|57760|2393786786
30-SEP-2022|BBKP|EQUITY|67887540178|163|60073889|2715205415|12194591|19662220|14453052358|39675666|286835757|1080800|888490667|18476271363|23327000|167707113|222565783|1204461451|59973695|470531776|551650329|0|1180968195|3881185342
30-SEP-2022|BBLD|EQUITY|1645796054|482|63281585|1190457865|0|1283|80535124|1125300|213453|0|0|1335614610|0|4996895|0|299849757|474414|0|3744|0|3530300|308855110
30-SEP-2022|BBMD|EQUITY|4090090000|1950|0|100|0|63021200|192420600|0|0|0|0|255441900|0|0|0|100|174483400|0|74600|0|0|174558100
30-SEP-2022|BBNI|EQUITY|18648656458|8975|1245726307|44972225|147891742|3221300|727267337|603020651|9631264|40122865|1398995|2823252686|142981463|179761411|762132629|409187907|65784246|1386611461|190484717|27878240|1467842487|4632664561
30-SEP-2022|BBRI|EQUITY|151559001604|4490|3741106613|143615997|663474836|368742253|3244464108|2456167862|54663756|347485283|5500966858|16520687566|1358665421|2745277159|6773678967|5559141852|39124216|21409116919|1823295547|232860461|14449998724|54391159266
30-SEP-2022|BBRM|EQUITY|8479490328|58|0|6654187384|0|0|311436998|0|263797|0|0|6965888179|0|1114168300|0|254015952|20400897|0|122082538|0|2933333|1513601020
30-SEP-2022|BBSI|EQUITY|3307250973|4090|0|2899509500|0|0|238694111|2000|52|0|0|3138205663|0|0|0|212|11382986|0|135361018|0|0|146744216
30-SEP-2022|BBSS|EQUITY|4800016020|62|0|850880400|0|0|449055620|0|0|0|0|1299936020|0|0|0|0|75000|0|5000|0|0|80000
30-SEP-2022|BBTN|EQUITY|10590000000|1485|1228462340|58477917|104764331|11896300|1089333656|451139901|9518461|24499947|2443600|2980536453|6365350|100996014|140086782|54662063|3241940|373790501|102231878|66226000|407763519|1255364047
30-SEP-2022|BBYB|EQUITY|9421681836|885|139868169|3922474552|39754082|394000|1661109851|799747788|28546268|4606271|221246983|6817747964|5120600|1539244733|74018350|61026207|131726505|157434850|105939753|0|291617406|2366128404
30-SEP-2022|BCAP|EQUITY|42618850927|109|20852200|21998457920|2136800|0|4048487676|407422700|440594363|0|19607900|26937559559|17094900|6193711346|21692800|111470900|16547000|94651100|3292261563|0|5933861759|15681291368
30-SEP-2022|BCIC|EQUITY|18109922009|145|606|4990136|0|7192|276216542|205|2282754|0|0|283497435|0|3981865771|0|65321|622798|0|1044807|0|20830|3983619527
30-SEP-2022|BCIP|EQUITY|1429915525|63|18000000|653205624|44057000|0|584104191|102173010|200000|0|0|1401739825|0|7900000|0|5500|2270100|17500000|500100|0|0|28175700
30-SEP-2022|BDMN|EQUITY|9773552870|2540|22130641|154153712|12991410|7717|317027019|33726964|3156217|1231751|77200|544502631|1464461|4750978|10231760|9130538742|742066|37916828|24737544|622800|14598632|9225603811
30-SEP-2022|BEBS|EQUITY|9000000000|4050|0|4041570126|0|0|3837809174|377700|1037|0|0|7879758037|4935800|209674800|12387200|641835325|40338700|64878437|113693000|0|32498701|1120241963
30-SEP-2022|BEEF|EQUITY|1884312595|60|0|420736790|4500000|0|716078705|400000|0|100000|0|1141815495|0|0|0|42000|1491100|0|8527700|0|178711300|188772100
30-SEP-2022|BEKS|EQUITY|51870438266|50|890050033|34355610533|1439450|41600|14572643803|366001006|235181510|409940|2555624|50423933499|0|3847179|0|868749507|36198810|0|18949839|0|55049|927800384
30-SEP-2022|BELL|EQUITY|7250000000|192|0|5814270400|0|0|71096400|930951800|378554000|99200|0|7194971800|0|1662000|0|46825700|544800|0|5995700|0|0|55028200
30-SEP-2022|BESS|EQUITY|3433036457|198|0|78483833|0|0|654542124|0|0|0|0|733025957|0|0|0|0|10500|0|0|0|0|10500
30-SEP-2022|BEST|EQUITY|9647311150|162|295299200|4800343500|11407900|0|2727222711|33773800|122459883|152000|0|7990658994|7240096|967366978|52833533|193110591|18739600|236279657|72847533|37380800|63853368|1649652156
30-SEP-2022|BFIN|EQUITY|15967115620|1150|464514500|1361417680|87753200|1136360|2450306708|497154419|120713466|11173200|55663580|5049833113|22033600|1059092328|100186228|781953239|781160|1596454052|232861458|352700|7106457822|10900172587
30-SEP-2022|BGTG|EQUITY|16470997103|91|0|2255496307|0|0|2589306873|0|1450000|2174600|40000|4848467780|0|2279800|0|143827200|787723|16014100|1830631150|0|1249350|1994789323
30-SEP-2022|BHAT|EQUITY|5000000000|885|493116000|3389905300|0|0|188001100|334879800|136054000|3800000|0|4545756200|0|0|0|1399400|48300|2795500|600|0|0|4243800
30-SEP-2022|BHIT|EQUITY|86068156705|63|24252800|7386836353|120840800|1000|18154201076|188907360|2042971798|58400|3046800|27921116387|0|40274834244|0|2614905516|22050240|435082466|2242574863|143621620|12413961369|58147030318
30-SEP-2022|BIKA|EQUITY|592280000|129|0|0|0|0|592165600|0|0|0|0|592165600|0|700|0|100|13500|0|100|0|0|14400
30-SEP-2022|BIKE|EQUITY|1293338605|240|0|190765500|0|0|130009705|0|0|0|0|320775205|0|0|0|776900|686900|0|1099600|0|0|2563400
30-SEP-2022|BIMA|EQUITY|608175716|161|570000|14310000|0|0|51753780|0|19820200|0|0|86453980|0|0|0|0|18100|0|0|0|0|18100
30-SEP-2022|BINA|EQUITY|5937093750|3870|1837402685|2172308246|42037000|0|100618528|75353800|6128212|0|0|4233848471|47800|5996000|139700|5729942|466600|594354150|1036777050|0|363100|1643874342
30-SEP-2022|BINO|EQUITY|2175009452|136|0|35018200|0|0|393127952|0|0|0|3017800|431163952|0|0|0|2983300|862200|0|0|0|0|3845500
30-SEP-2022|BIPI|EQUITY|57918360917|142|2166491609|37088659053|1600000|9000000|9657107591|1518499400|1529307116|5700000|0|51976364769|0|1105716900|0|1297816466|95892200|37051900|73848875|0|3331669807|5941996148
30-SEP-2022|BIPP|EQUITY|5028669376|52|277775000|116940100|21000300|1604280|842977056|9410000|10583220|0|0|1280289956|0|3595072395|0|558200|129222400|0|526500|0|0|3725379495
30-SEP-2022|BIRD|EQUITY|2502100000|1355|87926800|147764295|18407100|0|789932082|31629900|214351|984800|372018|1077231346|16120500|58023249|3371900|20698470|10432700|7630100|7559546|468100|10544089|134848654
30-SEP-2022|BISI|EQUITY|3000000000|1240|32816200|44139400|1464500|0|110829038|32918300|661994|0|0|222829432|0|5215640|1204000|778145909|25078141|20182557|61464632|750797|260816392|1152858068
30-SEP-2022|BJBR|EQUITY|10521443686|1355|1012388600|34445119|9899035|13241800|760213001|96513494|17826023|2465500|0|1946992572|8365303|21711898|94503081|48021984|296000|301134302|74197991|1292750|76334474|625857783
30-SEP-2022|BJTM|EQUITY|15015498082|710|436115600|57864787|8341300|727500|1264547907|20921395|127363513|1272900|0|1917154902|8486700|16767074|132273908|37678876|1078600|625476684|42317088|34001931|266114337|1164195198
30-SEP-2022|BKDP|EQUITY|7513992252|86|0|2595076500|0|0|1625296485|49332950|90050|0|0|4269795985|0|0|0|0|44196167|0|100|0|0|44196267
30-SEP-2022|BKSL|EQUITY|67083561082|51|454980900|3453638316|20796900|30|13972210200|106900000|184068554|100|59603500|18252198500|0|552357744|0|783584491|30040400|677675074|97922907|0|1481326095|3622906711
30-SEP-2022|BKSW|EQUITY|20436685984|110|0|239884518|0|0|541392529|289396400|22500|0|148|1070696095|0|0|0|18948755708|3058594|0|41300|0|413877559|19365733161
30-SEP-2022|BLTA|EQUITY|25181143017|50|29836312|4529198731|136259055|470678|4416522622|703000098|338714628|9884416|335400|10164221940|0|877947148|701593424|1795613805|368404866|59772609|1640781439|0|325038632|5769151923
30-SEP-2022|BLTZ|EQUITY|873937142|2220|0|54600|0|0|1996850|0|0|0|0|2051450|0|0|0|76214600|21800|2400|0|0|795283292|871522092
30-SEP-2022|BLUE|EQUITY|418000000|286|0|128395800|0|0|20915700|0|18474500|0|0|167786000|0|0|0|0|192500|0|0|0|21500|214000
30-SEP-2022|BMAS|EQUITY|4443461538|1285|0|3805270577|0|0|194207853|0|0|0|0|3999478430|0|45000|0|443901808|2600|0|33700|0|0|443983108
30-SEP-2022|BMHS|EQUITY|8603416176|575|474667400|4993383400|55260900|0|1656648600|138162500|600000|3942300|0|7322665100|0|1183841976|0|3769100|2764700|16100|359200|0|0|1190751076
30-SEP-2022|BMRI|EQUITY|46666666666|9425|1107962560|32228590|253363698|32203636|508191395|1024000828|7804595|34207198|3734571173|6734533673|590199323|617680422|2013866790|1665833788|2563976|6283737223|787434522|40256346|3663893936|15665466326
30-SEP-2022|BMSR|EQUITY|1159200024|810|9112600|108733400|37150000|0|93022292|2491000|61668800|0|0|312178092|0|50977100|0|0|50077500|0|0|0|745842332|846896932
30-SEP-2022|BMTR|EQUITY|16583997586|306|116944100|6665462840|12483050|0|5679237668|48210350|1411826926|5055000|3016300|13942236234|29|711435442|52434065|341074177|14773870|675002533|736315225|0|106037191|2637072532
30-SEP-2022|BNBA|EQUITY|2772000000|1510|580900|1128124260|0|0|207522425|562938|205|0|0|1336790728|0|0|0|12358900|968100|272200|10039040|0|371032|24009272
30-SEP-2022|BNBR|EQUITY|21160865261|51|348356187|9391256220|31410700|173975|5333859270|708104540|1102594587|241300|50|16915996829|0|123032529|0|3588273825|52532869|3|127553754|0|163345893|4054738873
30-SEP-2022|BNGA|EQUITY|25131606843|1070|69450537|56668812|5569650|198591062|725443877|54854550|9440913|59443|54501|1120133345|332457|9650789|71399799|23104139283|9538406|138416368|71288134|1407000|332988287|23739160523
30-SEP-2022|BNII|EQUITY|76215195821|256|6563|1598748|50000|505626|562416452|0|8307661|5131|464532|573354713|0|1868142|3105005|14300842750|5530446|25901802|97909660|363900|61522495|14497044200
30-SEP-2022|BNLI|EQUITY|36181359520|1170|9688|1604802|49991|48638|85936435|549894|139613|0|423283|88762344|0|50552|0|35726438428|442485|207270|950737|0|886821|35728976293
30-SEP-2022|BOBA|EQUITY|1155750000|193|0|274720000|0|0|506240100|0|0|0|0|780960100|0|50775000|0|23800|67991100|0|0|0|0|118789900
30-SEP-2022|BOGA|EQUITY|3803526210|1310|778543014|2260255418|3800000|0|176883710|410835268|140935800|0|0|3771253210|0|18700|1300000|14981800|12000|4039063|10470100|0|1451337|32273000
30-SEP-2022|BOLA|EQUITY|6000000000|318|1305715000|104428300|0|18557300|4298674660|0|41728740|0|0|5769104000|0|0|0|103583200|48100|429200|126126700|0|708800|230896000
30-SEP-2022|BOLT|EQUITY|2343750000|810|0|58000000|0|0|116297600|0|6756800|0|0|181054400|0|54000000|0|4000|500|0|346191100|0|0|400195600
30-SEP-2022|BORN|EQUITY|17693000000|50|118457500|11382449548|25516500|0|2176406618|139010000|25676892|363500|150000|13868030558|0|23194169|7546400|869981315|27563800|0|37965495|0|2781897063|3748148242
30-SEP-2022|BOSS|EQUITY|1400000000|83|0|461337398|0|0|824448924|42152300|1639300|0|0|1329577922|0|4102800|0|450440|5327800|0|1513200|0|59027838|70422078
30-SEP-2022|BPFI|EQUITY|2673995362|645|22255600|359958774|0|0|13768074|0|5483945|0|0|401466393|0|2247480550|0|0|417200|0|11230219|0|13401000|2272528969
30-SEP-2022|BPII|EQUITY|515498662|11500|0|0|0|0|170800|0|0|0|0|170800|0|268864300|0|198421100|121400|0|25537700|0|22383362|515327862
30-SEP-2022|BPTR|EQUITY|1550000000|184|173413500|1200560700|0|0|100558100|1930700|38463700|0|0|1514926700|0|532900|0|1100000|30000|0|21733300|0|11677100|35073300
30-SEP-2022|BRAM|EQUITY|450000000|8300|0|25239600|0|0|125484421|0|1575100|0|0|152299121|0|277172482|0|7300|9025677|0|318600|0|35700|286559759
