Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-OCT-2022|ALMI|EQUITY|3816000000|338|0|96650540|0|0|49066600|0|303000|0|0|146020140|0|0|0|32922400|366000|0|195200|0|0|33483600
31-OCT-2022|ALTO|EQUITY|2191870558|160|0|1352823816|0|0|377191024|11227200|440929518|0|0|2182171558|0|50000|0|7560000|36000|0|1801500|0|0|9447500
31-OCT-2022|AMAG|EQUITY|5001552516|366|15463400|116500|210019533|388000000|71111496|0|23887500|0|0|708598429|0|5581600|0|5338000|7940700|2066800|68783900|0|13700000|103411000
31-OCT-2022|AMAN|EQUITY|3873500000|720|0|0|0|0|584967400|0|0|0|0|584967400|0|0|0|32400|0|0|200|0|0|32600
31-OCT-2022|AMAR|EQUITY|13820372000|314|0|38859672|0|0|753071809|0|350308|0|76000|792357789|0|10764912841|1670900|1682059482|1334120|3962800|399306568|0|617500|12853864211
31-OCT-2022|AMFG|EQUITY|434000000|5825|23500|13544282|0|0|35974100|113000|45076|0|0|49699958|114800|21835900|162700|1271600|23000|1152800|10268159|76900|180183|35086042
31-OCT-2022|AMIN|EQUITY|1080000000|135|0|16400000|0|0|65062700|0|0|0|0|81462700|0|17438300|0|0|139170500|0|192800|0|1735700|158537300
31-OCT-2022|AMMS|EQUITY|1200000000|55|0|0|0|0|238163100|0|0|0|0|238163100|0|0|0|1016500|820400|0|0|0|0|1836900
31-OCT-2022|AMOR|EQUITY|2222222400|1040|38535200|346495400|0|0|428797100|0|4184400|0|0|818012100|10730454|149400|198200|51367200|1016000|3922000|1847900|0|859146|70090300
31-OCT-2022|AMRT|EQUITY|41524501700|2820|524118100|23625770134|34168200|0|2403863118|375566776|77662|2886400|1479400|26967929790|161077104|2785194458|853553687|1717050962|562300|3135771469|2205744960|25387500|3672229470|14556571910
31-OCT-2022|ANDI|EQUITY|9350000000|50|25543605|797718380|1017800|0|2105353097|1499648561|266804208|2697600|0|4698783251|0|0|0|5000|1159949|0|21800|0|0|1186749
31-OCT-2022|ANJT|EQUITY|3354175000|750|90253200|76184436|0|45000|169678027|100|25000|0|47400|336233163|137700|4494200|1388400|5802000|714137|2278200|1827400|0|1299800|17941837
31-OCT-2022|ANTM|EQUITY|24030764725|1845|1023437993|114236184|97158845|4046112|3458725482|482520426|98539668|15391850|670800|5294727360|26332701|149541004|723409731|292720172|17598745|1107574515|211304413|4183400|542784989|3075449670
31-OCT-2022|APEX|EQUITY|2796804997|348|0|1806424179|0|0|88737501|0|4534|0|0|1895166214|0|573737577|0|250080547|29200|0|77787|0|0|823925111
31-OCT-2022|APIC|EQUITY|11766313488|1145|803758950|8949402580|0|0|209501868|529992557|629394097|10150000|0|11132200052|9485300|22984835|27819691|437389819|15250|70705000|12807000|0|52906541|634113436
31-OCT-2022|APII|EQUITY|1075760000|204|0|221000|0|0|61584600|0|0|0|0|61805600|0|324400|0|819000|36859800|0|36165500|0|138637700|212806400
31-OCT-2022|APLI|EQUITY|1362671400|248|0|201399300|0|0|559505900|0|165000|0|0|761070200|0|0|0|19000|170400|0|1310800|0|0|1500200
31-OCT-2022|APLN|EQUITY|22699326779|154|5283600|9331069598|2000000|0|3246285216|11097000|88040946|700000|390000|12684866360|0|13727482|0|291620020|5940900|80200|1391783|0|7920034|320680419
31-OCT-2022|APOL|EQUITY|16452282461|50|0|649059480|1400000|0|768801259|0|90507320|14086735|0|1523854794|0|2653784186|0|1180647657|16069992|0|1410334020|0|85088011|5345923866
31-OCT-2022|ARCI|EQUITY|24835000000|322|56320800|21057098617|308200|0|550782483|2500000|115684158|0|0|21782694258|0|2515300|0|154206300|6261900|648510|2600526342|0|288147390|3052305742
31-OCT-2022|ARGO|EQUITY|335557450|1155|45000|37038014|0|0|565650|0|83000|0|0|37731664|0|280|0|5378000|11250|0|5100|0|5720|5400350
31-OCT-2022|ARII|EQUITY|3431000000|346|117981800|1519823500|62900|0|565517000|141311400|0|0|0|2344696600|0|312867600|0|222609100|2204300|0|1520000|0|59741400|598942400
31-OCT-2022|ARKA|EQUITY|2000000000|50|0|1128029500|0|0|859818800|0|0|0|0|1987848300|0|250100|0|0|5961600|0|4690000|0|0|10901700
31-OCT-2022|ARKO|EQUITY|2928495000|565|0|2318143293|0|0|274262100|0|0|0|0|2592405393|0|295038207|0|37427300|534700|0|0|0|3089400|336089607
31-OCT-2022|ARMY|EQUITY|9006250000|50|1367638669|2776205054|5410161|0|1814004302|2015998520|279957887|2541349|0|8261755942|0|488927400|0|32396000|1064158|1687200|4800|0|0|524079558
31-OCT-2022|ARNA|EQUITY|7341430976|915|106622397|1128317176|11829700|0|3370923161|141660100|409757|0|0|4759762291|299600|479343050|2056500|573768028|42598428|1095863186|48264382|889400|338586111|2581668685
31-OCT-2022|ARTA|EQUITY|446674175|2400|0|41372500|0|0|398339825|0|0|0|0|439712325|0|0|0|13450|499500|0|6448900|0|0|6961850
31-OCT-2022|ARTI|EQUITY|7840000000|50|74373974|2633606286|739500000|0|3814109500|505451300|27983740|0|0|7795024800|0|0|0|100|14590400|0|8340700|0|20669000|43600200
31-OCT-2022|ARTO|EQUITY|13856250000|5100|119158332|7038986292|8626064|65500|1013851284|103884069|16970|323100|300015|8285211626|12944783|1400327047|85043302|2233667096|575900|203224194|38983052|1894500|1355816000|5332475874
31-OCT-2022|ASBI|EQUITY|348386472|560|5726592|309537614|922|1106|17463244|0|332360|0|0|333061838|0|0|0|1480000|530170|0|1307728|0|0|3317898
31-OCT-2022|ASDM|EQUITY|192000000|960|0|31397200|0|13200|17074960|2000000|0|0|0|50485360|0|0|0|18000|481800|0|2252600|0|0|2752400
31-OCT-2022|ASGR|EQUITY|1348780500|915|1552500|2876560|0|178000|219228428|0|128426|500|0|223964414|0|211300|6040000|48394454|1817800|4438400|5113685|3453500|4116007|73585146
31-OCT-2022|ASHA|EQUITY|5000000000|168|0|3065805100|0|0|1906310400|0|0|0|0|4972115500|0|0|0|26610800|1273700|0|0|0|0|27884500
31-OCT-2022|ASIA|EQUITY|2275009490|0|250000|16422970|0|83334|1022708178|0|3598865|0|22006500|1065069847|0|334|0|1720002|13516173|0|24374843|0|1153364243|1192975595
31-OCT-2022|ASII|EQUITY|40483553140|6650|2504575452|68800240|267095473|2935650|855468307|914589685|21365705|32704800|23966930|4691502242|239728968|569340205|1922179801|1548609193|4342720|5285622051|437551020|159979900|3396092660|13563446518
31-OCT-2022|ASJT|EQUITY|1400000000|141|30426303|46258933|1083564858|0|152784236|38311153|42070239|0|6323900|1399739622|0|0|0|778|39000|0|220600|0|0|260378
31-OCT-2022|ASLC|EQUITY|12746354780|149|535057477|106548400|80538947|0|1252214260|159309100|493976|0|0|2134162160|0|181037925|0|6282300|209626800|0|1020000|0|323008900|720975925
31-OCT-2022|ASMI|EQUITY|8958380460|129|2693479000|2451222100|0|7658500|3695838960|23904800|42090400|0|6920800|8921114560|0|0|0|8936500|21780300|2867500|2620100|0|1061500|37265900
31-OCT-2022|ASPI|EQUITY|681794825|95|0|350003000|0|0|331742525|0|0|0|0|681745525|0|100|0|0|14200|0|30000|0|0|44300
31-OCT-2022|ASRI|EQUITY|19649411888|174|8101200|9635875660|22340600|0|3426191342|137262799|2211717300|15058500|0|15456547401|0|105511242|79784727|324035304|7567200|281307956|334311645|2427200|75469213|1210414487
31-OCT-2022|ASRM|EQUITY|304283840|1655|15213|33362779|0|0|9533918|0|2838|135|0|42914883|0|206504|0|30518|11075|0|367596|0|2140298|2755991
31-OCT-2022|ASSA|EQUITY|3566392560|1195|46247001|1809948177|38639881|0|1263754972|103216716|1443507|4247800|2754300|3270252354|1620100|8004307|4909700|27345604|117279900|19585275|20454313|0|96941007|296140206
31-OCT-2022|ATAP|EQUITY|1250000000|95|0|59500000|0|0|95790100|0|0|0|0|155290100|0|94708900|0|0|1000|0|0|0|0|94709900
31-OCT-2022|ATIC|EQUITY|2315361355|396|0|797734018|0|0|495041016|0|0|0|0|1292775034|0|863645841|0|0|1463500|0|25000|0|0|865134341
31-OCT-2022|ATPK|EQUITY|5760245414|194|334100|3695100|18900|0|258049994|0|500|0|0|262098594|0|3651000|3400000|366222000|1161500|0|516347807|0|99759129|990541436
31-OCT-2022|AUTO|EQUITY|4819733000|1320|486600|61375087|275075|0|341176743|13929450|4724101|2500|75|421969631|0|329542149|4821066|55325228|720375|113151400|20387148|3214600|13550346|540712312
31-OCT-2022|AVIA|EQUITY|61953555600|785|33541800|20739866100|38049400|0|348063300|169013924|128988|24367900|67200|21353098612|112830700|4773318720|625907638|261187101|236200|6474264738|221229228|12904900|1972779563|14454658788
31-OCT-2022|AXIO|EQUITY|5840126500|234|0|79009600|115946200|0|822051000|0|0|0|150000|1017156800|0|2700|0|21998200|968800|0|0|0|0|22969700
31-OCT-2022|AYLS|EQUITY|853423236|77|0|594777000|0|0|257910236|0|0|0|0|852687236|0|0|0|500000|36000|0|200000|0|0|736000
31-OCT-2022|BABP|EQUITY|31383138541|108|121046924|15267731629|8825000|0|4992048767|121059676|24965300|2031100|0|20537708396|0|9064615019|1961100|96899900|28661100|45198200|35494233|0|1258111022|10530940574
31-OCT-2022|BACA|EQUITY|7078015213|142|643591400|2979954029|0|12686999|2551838461|370749713|72885134|2103300|37500|6633846536|0|1134900|766600|10788500|8269500|26575000|36517990|0|289336160|373388650
31-OCT-2022|BAJA|EQUITY|1800000000|147|0|88000000|0|0|310265000|0|0|0|0|398265000|0|575500|0|0|67600|315200|1000|775700|0|1735000
31-OCT-2022|BALI|EQUITY|3934592500|800|68436102|2623574634|0|0|435798300|0|126108864|0|0|3253917900|0|100000000|0|67501100|2469000|0|9500|0|68625000|238604600
31-OCT-2022|BANK|EQUITY|13805616801|1320|1211415900|2883838014|5095900|109580600|515447273|195315200|300000|2500|0|4920995387|8517954|13249500|14193700|9528197|142700|72070797|249812|0|36423008|154375668
31-OCT-2022|BAPA|EQUITY|661784520|137|0|455993800|0|0|157566503|0|43643817|0|0|657204120|0|1032500|0|1776900|37900|0|1728100|0|0|4575400
31-OCT-2022|BAPI|EQUITY|5591980103|50|38067999|2807764|1114534|0|1386034871|206151174|11872945|1064679|2102500|1649216466|0|6939300|0|0|21606337|0|0|0|0|28545637
31-OCT-2022|BATA|EQUITY|1300000000|498|0|0|0|50000|40288470|0|0|5800|0|40344270|0|0|0|72571600|3613400|36207500|3096500|0|63954200|179443200
31-OCT-2022|BAUT|EQUITY|4800026495|50|0|752525700|0|0|1444866195|0|0|40000|58000|2197489895|0|0|0|800|2535800|0|0|0|0|2536600
31-OCT-2022|BAYU|EQUITY|353220780|1150|41091683|113991868|0|27384|13535409|19016300|10912|0|0|187673556|0|9000|0|153437414|1041|0|0|0|4250830|157698285
31-OCT-2022|BBCA|EQUITY|123275050000|8800|1781138795|51465540|351730050|820000|4161884532|1252660968|53978373|53837400|1736915|7709252573|696772058|2207568787|6004420095|3738330481|359538470|18923831822|1348619573|662464132|10802898129|44744443547
31-OCT-2022|BBHI|EQUITY|21730256442|2300|0|18639217903|0|0|464187599|2492068|12803821|0|146000|19118847391|0|2120437499|25600|23301989|245571022|2758400|1954216|0|57760|2394106486
31-OCT-2022|BBKP|EQUITY|67887540178|135|4358399|2725598601|11694591|19662220|14439076140|36396966|289085679|1180800|887490667|18414544063|23327000|173752313|226133383|1249766551|66774495|470077076|552113629|0|1180968195|3942912642
31-OCT-2022|BBLD|EQUITY|1645796054|600|63281585|1190457865|0|1283|80542024|1125300|199653|0|0|1335607710|0|4996895|0|299856657|474414|0|3744|0|3530300|308862010
31-OCT-2022|BBMD|EQUITY|4090090000|2010|0|100|0|63021200|192420600|0|0|0|0|255441900|0|0|0|100|174483400|0|74600|0|0|174558100
31-OCT-2022|BBNI|EQUITY|18648656458|9400|1235807407|43402525|132705442|3219700|723707007|563864826|9174860|36121165|1986295|2749989227|142317963|171089241|806602309|466353903|54221046|1415238179|191688798|26596040|1431825107|4705932586
31-OCT-2022|BBRI|EQUITY|151559001604|4650|4068278413|159858597|652967536|412700752|3273917416|2479772079|52238428|346625183|5501443958|16947802362|1371703217|2659411242|6668555079|5539174303|38676713|21256733873|1824409049|229682461|14376880294|53965226231
31-OCT-2022|BBRM|EQUITY|8479490328|51|0|6654187384|0|0|320728332|0|263863|0|0|6975179579|0|1114168300|0|254015952|20109497|0|113082538|0|2933333|1504309620
31-OCT-2022|BBSI|EQUITY|3307250973|4590|0|2899509500|0|0|238696010|0|53|0|0|3138205563|0|0|0|312|11382986|0|135361018|0|0|146744316
31-OCT-2022|BBSS|EQUITY|4800016020|70|0|848165900|0|0|451703420|0|0|0|0|1299869320|0|0|0|66700|75000|0|5000|0|0|146700
31-OCT-2022|BBTN|EQUITY|10590000000|1545|1223649040|60323117|99356631|11896300|1109143756|409727079|9359750|24499947|2143600|2950099220|6365350|99615828|159699631|51299863|3280340|384142119|101232478|66226000|413939671|1285801280
31-OCT-2022|BBYB|EQUITY|9421681836|890|137262555|3922631252|39706985|394000|1760226873|681050403|34846504|4450171|221246983|6801815726|5120600|1539621733|74425550|81696293|137522805|158856050|105939753|0|278877858|2382060642
31-OCT-2022|BCAP|EQUITY|42618850927|104|20852200|21988981920|2136800|0|4145059476|402422700|437240563|0|19607900|27016301559|17094900|6194293346|24825500|104061200|14593500|100754100|3205366563|0|5941560259|15602549368
31-OCT-2022|BCIC|EQUITY|18109922009|133|606|5098036|0|7192|276108647|205|2282754|0|0|283497440|0|3981865771|0|65321|622793|0|1044807|0|20830|3983619522
31-OCT-2022|BCIP|EQUITY|1429915525|63|18000000|653205624|44057000|0|584795691|101483010|200000|0|0|1401741325|0|7900000|0|4000|2270100|17500000|500100|0|0|28174200
31-OCT-2022|BDMN|EQUITY|9773552870|3400|22381941|157178112|14624410|7717|290191819|61785334|2417047|1391751|73000|550051131|1464461|4772143|9913654|9134759442|681766|33743463|23898544|622800|10199038|9220055311
31-OCT-2022|BEBS|EQUITY|9000000000|4050|0|3962653626|0|0|3915274574|219500|1278|0|0|7878148978|4935800|209646800|13389700|635801025|40361600|71105077|113708000|0|32903020|1121851022
31-OCT-2022|BEEF|EQUITY|1884312595|60|0|420737790|4500000|0|716078705|400000|0|100000|0|1141816495|0|5000|0|42000|1491100|0|8521700|0|178711300|188771100
31-OCT-2022|BEKS|EQUITY|51870438266|50|890050033|34355610933|1439450|41600|14572544513|366001006|235181700|409940|2555624|50423834799|0|3847179|0|868749507|36297510|0|18949839|0|55049|927899084
31-OCT-2022|BELL|EQUITY|7250000000|127|0|5793557200|0|0|113705800|933787200|378554000|99200|0|7219703400|0|0|0|23758100|542800|0|5995700|0|0|30296600
31-OCT-2022|BESS|EQUITY|3433036457|208|0|166660433|0|0|566365524|0|0|0|0|733025957|0|0|0|0|10500|0|0|0|0|10500
31-OCT-2022|BEST|EQUITY|9647311150|139|295299200|4800326300|10287100|0|2739520111|26161800|119061288|152000|0|7990807799|7240096|967366873|64679109|177918041|18729600|235658757|71732533|41171500|65006842|1649503351
31-OCT-2022|BFIN|EQUITY|15967115620|1105|488769900|1297230880|87646900|1136360|2492736628|434039461|108667930|12625700|130663580|5053517339|9094900|1069403028|105734692|796266541|722160|1570667252|233752058|352700|7110538550|10896531881
31-OCT-2022|BGTG|EQUITY|16470997103|101|0|422820807|0|0|2521589223|0|1450050|2174600|0|2948034680|0|2402279800|0|144112100|787923|16162100|1830631150|0|1249350|4395222423
31-OCT-2022|BHAT|EQUITY|5000000000|885|496116000|3482481000|0|0|84617000|334879800|136054000|3800000|0|4537947800|0|0|0|8911600|48300|3091700|600|0|0|12052200
31-OCT-2022|BHIT|EQUITY|86068156705|61|24252800|7363540953|120840800|1000|18234734540|178907360|2042849834|52500|3246800|27968426587|0|40229173444|18662700|2638240816|22532240|402021266|2134737263|143621620|12510730769|58099720118
31-OCT-2022|BIKA|EQUITY|592280000|127|0|0|0|0|592165700|0|0|0|0|592165700|0|700|0|0|13500|0|100|0|0|14300
31-OCT-2022|BIKE|EQUITY|1293340851|234|0|191305100|0|0|129472351|0|0|0|0|320777451|0|0|0|776900|686900|0|1099600|0|0|2563400
31-OCT-2022|BIMA|EQUITY|608175716|238|570000|14313000|0|0|51750380|0|19820200|0|0|86453580|0|0|0|0|18500|0|0|0|0|18500
31-OCT-2022|BINA|EQUITY|5937093750|3920|1843102685|2173486046|42037000|0|88980028|75353800|10695712|0|0|4233655271|47800|6127000|139700|5661342|435600|594515950|1036777050|0|363100|1644067542
31-OCT-2022|BINO|EQUITY|2175009602|133|0|31933900|0|0|399195702|0|0|0|3017800|434147402|0|0|0|0|862200|0|0|0|0|862200
31-OCT-2022|BIPI|EQUITY|57918360917|135|2166491609|36294961553|1930000|9000000|10223753791|1574648000|1488145247|12731400|0|51771661600|0|1049111100|0|1517162766|102817600|37507900|108430144|0|3331669807|6146699317
31-OCT-2022|BIPP|EQUITY|5028669376|51|277775000|366940100|21000300|1604280|842904956|9410000|10583220|0|0|1530217856|0|3345072395|0|630300|129222400|0|526500|0|0|3475451595
31-OCT-2022|BIRD|EQUITY|2502100000|1540|90895400|447764795|17784200|0|789881282|30415600|218351|1654500|18|1378614146|16617600|58108649|3490200|18787270|10421900|7727800|7238546|468100|10605789|133465854
31-OCT-2022|BISI|EQUITY|3000000000|1480|5095900|49183400|1464500|0|111746238|32662300|661994|0|26800|200841132|0|14307540|1204000|766656993|31431341|20682557|62065048|750797|277748092|1174846368
31-OCT-2022|BJBR|EQUITY|10521443686|1375|995061800|34216519|9849035|13240300|788718101|96753323|30883361|2465500|0|1971187939|8121003|37790067|93352681|38756815|307000|269257171|74673091|955750|78448838|601662416
31-OCT-2022|BJTM|EQUITY|15015498082|705|433339200|58597087|8376300|727500|1338204407|14535120|125501688|1272900|0|1980554202|8486700|20684474|130622108|48596276|1078600|562594384|42183888|33247731|253301737|1100795898
31-OCT-2022|BKDP|EQUITY|7513992252|92|0|2595176500|0|0|1627480985|47057750|90050|0|0|4269805285|0|0|0|5600|44181267|0|100|0|0|44186967
31-OCT-2022|BKSL|EQUITY|67083561082|51|454980900|3428182616|20346900|30|13958916900|96900000|176609354|100|59603500|18195540300|0|565746244|0|819079691|37165400|677675074|98572407|0|1481326095|3679564911
31-OCT-2022|BKSW|EQUITY|20436685984|106|0|138394718|0|0|542879329|289396400|100022500|0|148|1070693095|0|0|0|18948755708|3061594|0|41300|0|413877559|19365736161
31-OCT-2022|BLTA|EQUITY|25181143017|50|29836312|4529198731|136259055|470678|4426522622|703000098|338714628|9884416|335400|10174221940|0|867947148|701593424|1795603405|368404866|59772609|1640791839|0|325038632|5759151923
31-OCT-2022|BLTZ|EQUITY|873937142|2190|0|54600|0|0|1995150|0|0|0|0|2049750|0|0|0|76216300|21800|2400|0|0|795283292|871523792
31-OCT-2022|BLUE|EQUITY|418000000|286|0|128487800|0|0|20823700|0|18474500|0|0|167786000|0|0|0|0|192500|0|0|0|21500|214000
31-OCT-2022|BMAS|EQUITY|4443461538|1310|0|2654149689|0|0|11842933|0|0|0|0|2665992622|0|1333527808|0|443904808|2600|0|33700|0|0|1777468916
31-OCT-2022|BMHS|EQUITY|8603416176|510|473772400|4994279000|52483800|0|1664997900|134042600|600000|3942300|0|7324118000|0|1182155876|0|3801800|2961200|20100|359200|0|0|1189298176
31-OCT-2022|BMRI|EQUITY|46666666666|10550|1070192360|31231090|248624098|32133372|476855159|933016044|803395|34544898|3734535373|6561935789|549459172|622104080|2030006256|1682279618|2436476|6522801587|781459731|40004191|3607513099|15838064210
31-OCT-2022|BMSR|EQUITY|1159200024|840|11443500|98952000|37150000|0|93017292|2491000|12276600|0|5000|255335392|0|107819800|0|0|50077500|0|0|0|745842332|903739632
31-OCT-2022|BMTR|EQUITY|16583997586|300|126218100|6678709640|12523050|0|5720434968|46117050|1412672081|5055000|3016300|14004746189|29|711104797|56256265|313438547|15661370|624424633|737881100|0|115795836|2574562577
31-OCT-2022|BNBA|EQUITY|2772000000|1515|580900|1128482360|0|0|207393623|562800|245|0|0|1337019928|0|0|0|11542700|968200|839100|10059040|0|371032|23780072
31-OCT-2022|BNBR|EQUITY|21160865261|75|379277787|9546745520|30385700|173975|5325463655|767885640|1100207527|241300|50|17150381154|0|123222929|0|3047672770|65677869|3|130535659|0|453245318|3820354548
31-OCT-2022|BNGA|EQUITY|25131606843|1140|69454037|58204612|5609050|198591062|719507693|56466640|14609367|59443|69001|1122570905|332457|9396581|71399799|23097051417|9589506|139787968|71250356|1407000|336507879|23736722963
31-OCT-2022|BNII|EQUITY|76215195821|254|6563|1598748|0|505626|562652511|0|8307702|5131|464532|573540813|0|1868142|3105005|14300448650|5530446|25901802|98117660|363900|61522495|14496858100
31-OCT-2022|BNLI|EQUITY|36181359520|1165|9688|1606402|49991|48638|85875986|589894|139662|0|423283|88743544|0|50552|0|35726457228|442485|207270|950737|0|886821|35728995093
31-OCT-2022|BOBA|EQUITY|1155750000|194|0|274631200|0|0|506309200|0|0|0|0|780940400|0|50775000|0|43500|67991100|0|0|0|0|118809600
31-OCT-2022|BOGA|EQUITY|3803526210|1355|778543014|2147406118|3800000|0|254440710|411309768|169035800|7400000|0|3771935410|0|18700|1556100|18802700|12000|4331663|5418300|0|1451337|31590800
31-OCT-2022|BOLA|EQUITY|6000000000|252|1305715000|106515700|0|18557300|4302537360|0|36428740|0|0|5769754100|0|0|0|102933100|48100|429200|126126700|0|708800|230245900
31-OCT-2022|BOLT|EQUITY|2343750000|730|0|58000000|0|0|116299500|0|6756800|0|0|181056300|0|54000000|0|2100|500|0|346191100|0|0|400193700
31-OCT-2022|BORN|EQUITY|17693000000|50|118457500|11382449548|25516500|0|2176406618|139010000|25726892|363500|150000|13868080558|0|23194169|7546400|869981315|27513800|0|37965495|0|2781897063|3748098242
31-OCT-2022|BOSS|EQUITY|1400000000|66|0|462227398|0|0|816224224|42152300|1139300|0|0|1321743222|0|4674500|0|7416540|5377700|0|1760200|0|59027838|78256778
31-OCT-2022|BPFI|EQUITY|2673995362|635|22255600|352079474|0|0|13527274|0|45|0|0|387862393|0|2274860050|0|0|0|0|11230219|0|42700|2286132969
31-OCT-2022|BPII|EQUITY|515498662|10800|0|0|0|0|130500|0|0|0|0|130500|0|268896300|0|198430100|120700|0|25537700|0|22383362|515368162
31-OCT-2022|BPTR|EQUITY|1550000000|224|173413500|1234833100|0|0|100558100|1930700|4191300|0|0|1514926700|0|532900|0|1100000|30000|0|21733300|0|11677100|35073300
31-OCT-2022|BRAM|EQUITY|450000000|8500|0|25240000|0|0|125522321|0|1575100|0|0|152337421|0|277172482|0|8100|9025677|0|315200|0|0|286521459
