Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
30-NOV-2022|PGJO|EQUITY|761659095|74|0|361064700|0|0|346049645|0|0|0|0|707114345|0|100000|0|0|1000|0|225000|0|0|326000
30-NOV-2022|PGLI|EQUITY|488000000|236|0|263256613|0|0|222643687|0|2099500|0|0|487999800|0|0|0|0|200|0|0|0|0|200
30-NOV-2022|PGUN|EQUITY|4998360000|670|0|462875100|0|0|437093100|0|0|0|0|899968200|0|0|0|900|30900|0|0|0|0|31800
30-NOV-2022|PICO|EQUITY|568375000|304|0|380637003|2000|0|165172875|0|5519000|0|4000|551334878|0|70000|0|865700|134122|879500|9039300|0|0|10988622
30-NOV-2022|PJAA|EQUITY|1599999998|700|0|10477700|0|0|94032200|8704500|10000|0|10035000|123259400|0|4994700|0|8328200|9110600|0|3262300|0|11044800|36740600
30-NOV-2022|PKPK|EQUITY|600000000|280|0|309176462|0|0|281134738|0|500|0|0|590311700|0|0|0|1164600|69200|0|3592100|0|4862400|9688300
30-NOV-2022|PLAN|EQUITY|892863180|30|0|400|0|0|257911780|0|200300|500|0|258112980|0|9639400|0|0|110800|0|0|0|0|9750200
30-NOV-2022|PLAS|EQUITY|1184200000|50|856800|472375240|0|13923300|234643981|199701689|28583000|0|371500|950455510|0|0|0|10800140|7250|10000000|102743600|0|110193000|233743990
30-NOV-2022|PLIN|EQUITY|3550000000|2150|35073700|3455971100|0|54900|29098000|0|3483500|0|0|3523681200|0|500|0|1016800|22700|342300|3355600|0|795900|5533800
30-NOV-2022|PMJS|EQUITY|13755600000|169|286114000|409900000|0|0|334426800|0|0|0|0|1030440800|0|4676904000|0|1099400|168400|0|5400|0|0|4678177200
30-NOV-2022|PMMP|EQUITY|2353000000|366|0|1222777164|0|0|1119225136|110000|344300|200000|0|2342656600|0|0|0|6896600|365000|1296200|0|0|1785600|10343400
30-NOV-2022|PNBN|EQUITY|24087645998|1900|164686095|799344797|151625701|6170234|1202231968|378893671|85201505|927196|697974|2789779141|529637|9381528072|27227073|74368202|170827602|121734103|95483483|0|211680137|10083378309
30-NOV-2022|PNBS|EQUITY|38813641319|77|0|40056300|4570200|5882980781|2828366905|74|19123026|500100|2116500|8777713886|0|0|0|6922229971|5090200|0|1262800|0|0|6928582971
30-NOV-2022|PNGO|EQUITY|781250000|1270|0|0|0|0|781026100|0|0|0|0|781026100|0|0|0|0|223900|0|0|0|0|223900
30-NOV-2022|PNIN|EQUITY|4068323920|1515|1448900|34144140|248189042|0|864087854|9332900|2824465|36960|135000|1160199261|0|822900|8216844|42241915|46642770|19992398|83415755|1766500|282866365|485965447
30-NOV-2022|PNLF|EQUITY|32022073293|472|532418900|5196815680|108762664|1000000|3880517685|1944424300|32121994|1707564|100000|11697868787|14952944|140896814|197129766|971518654|416036600|862243499|433074261|29594700|351979956|3417427194
30-NOV-2022|PNSE|EQUITY|797813496|418|0|647129280|0|89990|140096871|0|46848|0|0|787362989|0|0|0|0|322015|0|5856768|0|1013520|7192303
30-NOV-2022|POLA|EQUITY|3351075300|89|256228000|14920200|0|0|290146200|228003000|0|0|3324500|792621900|0|0|0|300|213500|0|0|0|0|213800
30-NOV-2022|POLI|EQUITY|2010526400|875|0|462559300|0|0|1149131100|0|0|0|0|1611690400|0|159000|0|3400|0|0|397673600|0|0|397836000
30-NOV-2022|POLL|EQUITY|8318823600|292|0|6501772700|0|0|45416100|0|379|0|0|6547189179|0|6510300|123100|505082289|1800|2785600|1185340990|0|790342|1700634421
30-NOV-2022|POLU|EQUITY|750000000|422|0|186500|0|0|1308900|0|0|0|0|1495400|0|0|0|0|5100|0|148499500|0|0|148504600
30-NOV-2022|POLY|EQUITY|2313113365|62|250018|71779745|23010200|0|589223639|0|356210|100000|193000|684912812|0|1507728375|0|27663627|16333150|0|6789114|0|680374|1559194640
30-NOV-2022|POOL|EQUITY|2341366264|50|174261500|615273931|11884500|0|954642089|314641800|90221521|800000|84121600|2245846941|126800|20838979|264200|14232700|61300|23209200|8941700|0|5546900|73221779
30-NOV-2022|PORT|EQUITY|2813941985|985|0|2237125885|0|0|1168900|0|0|0|0|2238294785|0|242391600|0|148226100|0|0|184997300|0|32200|575647200
30-NOV-2022|POSA|EQUITY|8388870206|50|109824293|3050140700|280036|0|700747746|802662731|997624500|100000|82516400|5743896406|0|650000|0|500000|4953800|0|0|0|0|6103800
30-NOV-2022|POWR|EQUITY|16087156000|675|12505700|441258220|16640000|6000000|890620553|69152400|8444528|0|0|1444621401|0|245894500|9470652|293975167|88528960|506898500|23116200|0|10506000|1178389979
30-NOV-2022|PPGL|EQUITY|771178020|132|0|0|0|0|770555220|0|0|0|0|770555220|0|0|0|0|122800|0|0|0|0|122800
30-NOV-2022|PPRE|EQUITY|10224271000|138|391343400|194263406|12827900|23600000|1021273684|80242300|6912100|2500000|605865810|2338828600|0|125000|0|5100|1615500|9641900|1004900|0|0|12392400
30-NOV-2022|PPRO|EQUITY|61675671883|50|8148191206|69347717|277278647|0|11165918005|1296397211|283036487|87768800|104544829|21432482902|35|3|0|110940087|15920897|3262532|7578248|0|2200059|139901861
30-NOV-2022|PRAS|EQUITY|701043478|150|0|842000|0|0|33254400|0|44000|0|0|34140400|0|0|0|20700|309100|0|100|0|0|329900
30-NOV-2022|PRAY|EQUITY|13959422300|780|0|12606342200|10000|0|493653600|0|0|0|0|13100005800|0|731162100|0|30300|76400|128147700|0|0|0|859416500
30-NOV-2022|PRDA|EQUITY|937500000|6275|28392900|9044800|1333100|4000|45161651|30305900|858169|3200|0|115103720|0|7302424|581000|48561535|21700|37742732|14311381|884500|150491008|259896280
30-NOV-2022|PRIM|EQUITY|3393434905|195|0|842009600|0|0|138981805|44558600|577000|300|0|1026127305|0|175000000|0|0|227200|0|400|0|0|175227600
30-NOV-2022|PSAB|EQUITY|26460000000|112|0|25040500|200000|0|25885374706|3400|45953815|20000|100000|25956692421|0|0|0|58407900|444334994|0|64600|0|500085|503307579
30-NOV-2022|PSDN|EQUITY|1440000000|86|0|15684200|0|15000|159628218|0|973447|0|0|176300865|0|0|0|33600|934300|0|424400|0|0|1392300
30-NOV-2022|PSGO|EQUITY|18850000000|149|0|7088200|0|0|109087500|0|0|0|100|116175800|0|0|0|1833075200|500135700|0|613300|0|400000000|2733824200
30-NOV-2022|PSKT|EQUITY|10351231636|70|1100000|5695997148|0|0|4449889738|50500000|20000000|0|0|10217486886|0|2600000|0|507300|624900|0|121328550|0|0|125060750
30-NOV-2022|PSSI|EQUITY|5417063153|565|0|2946685100|0|0|104457454|724900|267|0|0|3051867721|0|2321543999|6608033|2152600|20576900|4287600|172400|1122800|8731100|2365195432
30-NOV-2022|PTBA|EQUITY|11520659250|3800|457661176|246610609|75549050|4400000|1183715500|226459280|308263133|10338700|523900|2513521348|17033451|61590737|297833005|161538366|3546307|408934068|109421741|16019093|295878634|1371795402
30-NOV-2022|PTDU|EQUITY|1500000000|61|0|205010|0|0|386138209|0|0|100|0|386343319|0|81|0|5501100|2726200|0|5429300|0|0|13656681
30-NOV-2022|PTIS|EQUITY|550165300|280|12675100|5550000|0|0|18520000|325000|0|0|0|37070100|0|0|0|703300|30572900|0|24940800|0|6712900|62929900
30-NOV-2022|PTPP|EQUITY|6199897354|890|427172121|127103336|106070904|3500000|1607549830|139825415|32620738|39335556|2512692|2485690592|3560263|21055302|129420632|45439347|9524931|149719745|63929918|0|129608788|552258926
30-NOV-2022|PTPW|EQUITY|878187500|865|0|91663800|0|0|83972500|0|0|0|0|175636300|0|0|0|0|1200|0|0|0|0|1200
30-NOV-2022|PTRA|EQUITY|294443500|0|20|15877735|93175|0|84368238|0|449096|0|1004950|101793214|0|2622680|0|403350|349208|0|50100|0|0|3425338
30-NOV-2022|PTRO|EQUITY|1008605000|3590|25000|923247857|30000|21000|60463332|6421600|76930|0|0|990285719|0|231038|1590200|608510|201100|0|1386594|796300|3948339|8762081
30-NOV-2022|PTSN|EQUITY|5314344000|197|0|0|0|0|237117674|0|41000|200000|0|237358674|0|1323876300|0|300000|18757426|0|10871600|0|3000000|1356805326
30-NOV-2022|PTSP|EQUITY|220808000|3330|9995800|83446566|0|0|1828600|0|0|0|0|95270966|0|5000000|0|116307434|6000|0|35200|0|3929000|125277634
30-NOV-2022|PUDP|EQUITY|329560000|356|216197|154249579|0|941|165158169|0|1921|0|0|319626807|0|0|0|10400|9415|0|2035252|0|1498020|3553087
30-NOV-2022|PURA|EQUITY|5999424083|50|0|2645080080|0|0|3351095203|0|0|0|0|5996175283|0|0|0|400000|2548800|0|300000|0|0|3248800
30-NOV-2022|PURE|EQUITY|1375181505|51|485600|376931830|650000|0|842718948|0|149100027|400000|3657300|1373943705|0|100|0|30000|817200|0|390500|0|0|1237800
30-NOV-2022|PURI|EQUITY|1000000000|344|0|0|0|0|121557000|0|100|0|0|121557100|0|0|0|923200|77514700|0|5000|0|0|78442900
30-NOV-2022|PWON|EQUITY|48159602400|474|859378750|8371860128|196235515|80600|1187032217|895298235|9311236|48052100|1200|11567249981|146420400|304926612|2009163599|924900185|7562100|6157031617|558182947|18436926|1557172169|11683796555
30-NOV-2022|PYFA|EQUITY|535080000|940|17642800|44420400|0|0|83303420|7911600|122728960|0|0|276007180|0|216682206|0|40019702|538400|0|1772000|0|0|259012308
30-NOV-2022|PZZA|EQUITY|3021875000|535|4545500|1994962650|0|0|113807800|0|1265119|1274000|0|2115855069|0|214264900|0|331875008|1985400|161608892|144969950|0|51315781|906019931
30-NOV-2022|RAFI|EQUITY|3128090000|185|0|72083300|0|0|866246300|0|0|0|0|938329600|0|0|0|3986600|5773800|0|0|0|0|9760400
30-NOV-2022|RAJA|EQUITY|4227082500|1000|27376400|2086042276|400000|0|1801469624|106317400|4000000|563800|3703400|4029872900|0|40400|0|89068500|1242500|931000|5425300|0|100501400|197209100
30-NOV-2022|RALS|EQUITY|7096000000|580|8462600|1105648040|29779000|6320|864492303|1357662|1553360|36963000|1600400|2049862685|46|17579984|83344317|42483332|3139600|135915008|62298999|0|476317289|821078575
30-NOV-2022|RANC|EQUITY|1564487500|965|300000|1490856425|0|0|70016575|0|500|0|0|1561173500|0|0|0|419500|363900|2049000|481600|0|0|3314000
30-NOV-2022|RBMS|EQUITY|2656212826|50|124303000|69401701|248500|0|2288477148|157670300|10038177|1659200|1662800|2653460826|0|0|0|15100|1142400|0|0|0|0|1157500
30-NOV-2022|RCCC|EQUITY|750000000|98|0|584515100|0|0|163928000|0|0|0|0|748443100|0|0|0|0|1556900|0|0|0|0|1556900
30-NOV-2022|RDTX|EQUITY|268800000|8800|17900|39451912|0|3044|228603872|0|1250|0|0|268077978|0|47100|0|300|1000|261400|110900|0|0|420700
30-NOV-2022|REAL|EQUITY|6633610151|50|0|892926400|0|0|2029034951|0|203000|500|0|2922164851|0|2496600|0|344800|1363700|0|454600200|0|0|458805300
30-NOV-2022|RELI|EQUITY|1800000000|490|0|1787150535|0|0|2891065|805000|9125000|0|0|1799971600|0|8300|0|700|0|0|19400|0|0|28400
30-NOV-2022|RICY|EQUITY|641717510|103|0|3930600|0|0|239384410|0|0|0|0|243315010|0|0|0|19642100|34523300|0|1100000|0|0|55265400
30-NOV-2022|RIGS|EQUITY|609130000|520|0|492206830|0|0|83151050|0|555000|0|0|575912880|0|20000|0|8904600|372100|0|21609000|0|170|30905870
30-NOV-2022|RIMO|EQUITY|45080600000|50|4017389622|5655887660|28396266|0|7736024992|11112300239|1765680240|5015742|5335651550|35656346311|2228700|2643656361|23294100|5156568339|8761162|190521500|161760100|0|235702041|8422492303
30-NOV-2022|RISE|EQUITY|10945000000|940|0|2491020700|0|0|7443200|0|398|0|0|2498464298|0|0|0|1534641|1000|0|0|0|61|1535702
30-NOV-2022|RMBA|EQUITY|36401136250|306|0|1881214|0|0|4711698|0|2533|500|0|6595945|0|36385995701|0|500036|15000|0|961860|0|0|36387472597
30-NOV-2022|RMKE|EQUITY|4375000000|975|12233000|14988000|2538300|0|675391100|91915200|221000|0|0|797286600|0|0|15179870|8385100|403200|6982729|0|7483300|39279201|77713400
30-NOV-2022|ROCK|EQUITY|1435185100|374|0|469300|0|0|777411098|0|0|0|0|777880398|0|0|0|5600|0|0|0|0|284151000|284156600
30-NOV-2022|RODA|EQUITY|13592128209|72|76910732|595668433|5012495|0|12536534817|122044478|10464677|251919|3571027|13350458578|0|0|0|47200|241519431|0|103000|0|0|241669631
30-NOV-2022|RONY|EQUITY|1250000000|800|0|0|0|0|250000000|0|0|0|0|250000000|0|0|0|0|0|0|0|0|0|0
30-NOV-2022|ROTI|EQUITY|6186488888|1295|12195200|2076209500|423400|0|24950916|12609888|935|3751000|0|2130140839|0|3104380111|14853000|155252959|271799|13938173|24455941|302700|109465339|3422920022
30-NOV-2022|RSGK|EQUITY|929675000|1175|0|873126840|0|0|16982500|50000|35687960|0|0|925847300|0|0|0|2037700|1790000|0|0|0|0|3827700
30-NOV-2022|RUIS|EQUITY|770000000|216|0|254082950|0|0|327041500|0|75|0|0|581124525|0|314900|0|2153560|404800|0|121850200|0|15|124723475
30-NOV-2022|RUNS|EQUITY|983557875|198|0|4513900|0|0|447673875|16058400|1500|0|0|468247675|0|0|0|1310000|223700|0|762200|0|0|2295900
30-NOV-2022|RYAN|EQUITY|550060000|0|0|473884000|0|0|26145500|0|5872500|0|0|505902000|0|0|0|0|0|0|43863000|0|0|43863000
30-NOV-2022|SAFE|EQUITY|615145012|204|0|555796842|0|127244|20760937|0|516073|0|0|577201096|0|17832|0|1092972|144100|0|7303688|0|7405327|15963919
30-NOV-2022|SAME|EQUITY|17129632545|270|460631584|15031033305|25232134|0|1130938516|160135517|64942772|1197000|0|16874110828|0|878300|835100|17086962|217883857|5837600|11256159|0|1743739|255521717
30-NOV-2022|SAMF|EQUITY|5125000000|510|0|574806000|0|0|196845200|0|0|0|0|771651200|0|0|0|4700|913100|0|2431000|0|0|3348800
30-NOV-2022|SAPX|EQUITY|833333300|805|0|398000000|0|0|21504500|0|0|0|0|419504500|0|370833300|0|41438100|13700|0|1543700|0|0|413828800
30-NOV-2022|SATU|EQUITY|1375000000|70|0|235009|450000|0|652252591|16737000|0|0|120074300|789748900|0|0|0|0|1100|0|4000000|0|0|4001100
30-NOV-2022|SBAT|EQUITY|4752982378|50|0|1058848086|0|0|2538251451|0|0|0|0|3597099537|0|0|0|0|2378420|0|0|0|0|2378420
30-NOV-2022|SBMA|EQUITY|929926282|210|0|691500|0|0|276244748|0|134|0|0|276936382|0|0|0|41600|311600|0|2636700|0|0|2989900
30-NOV-2022|SCCO|EQUITY|205583400|8600|520000|16562352|0|11700|7716100|6313600|910681|0|348000|32382433|0|800|0|728400|1700|133336|527300|0|64800|1456336
30-NOV-2022|SCMA|EQUITY|73970569505|250|1640401320|56604680820|358627475|0|4178953065|1781979325|36731532|57634300|3329000|64662336837|82269590|178885227|586922509|480944985|41050710|3869215171|1505140678|10825800|2552976798|9308231468
30-NOV-2022|SCNP|EQUITY|2500000000|244|0|16483700|0|0|94766200|0|0|0|0|111249900|0|0|0|0|100|388750000|0|0|0|388750100
30-NOV-2022|SCPI|EQUITY|3600000|29000|0|50|0|0|5214|0|0|0|0|5264|0|3556336|0|0|0|0|0|0|0|3556336
30-NOV-2022|SDMU|EQUITY|1135225000|73|205000000|11075225|100000|0|511693600|400|75|0|0|727869300|0|0|0|866150|16677050|0|0|0|0|17543200
30-NOV-2022|SDPC|EQUITY|1274000000|200|42962830|193324870|0|750|91118500|0|700|0|0|327407650|0|935541534|0|6930700|0|0|11085|0|0|942483319
30-NOV-2022|SDRA|EQUITY|8568234364|590|0|397764103|0|139639538|780573156|0|2520|150|0|1317979467|0|13937100|0|7214844531|316746|0|265700|0|17695000|7247059077
30-NOV-2022|SEMA|EQUITY|1347103275|141|0|800000|15000|0|431827625|0|50|0|0|432642675|0|0|0|1900|3683800|0|0|6309600|4465300|14460600
30-NOV-2022|SFAN|EQUITY|1359934021|1835|0|1072985070|0|0|152982721|0|0|0|0|1225967791|0|0|0|128500|0|0|0|0|0|128500
30-NOV-2022|SGER|EQUITY|3727301405|785|0|352367945|0|0|601353980|0|13200338|0|146482493|1113404756|186800|27783950|1076000|827030|288480|724900|111822|222000|2475670|33696652
30-NOV-2022|SGRO|EQUITY|1818622000|2160|76244500|239970900|3193600|0|73326368|1317200|13729|50000|50000|394166297|0|1357780757|573300|46279985|217000|11401341|5801469|0|2001851|1424055703
30-NOV-2022|SHID|EQUITY|1119326168|2530|6581200|937805648|1365000|6660|117020960|33608000|21640|20|0|1096409128|0|4200|0|1552200|4500|0|9700|0|0|1570600
30-NOV-2022|SHIP|EQUITY|2719790000|845|0|2570520200|0|0|29050900|0|2000|0|0|2599573100|0|59000|0|1610000|147000|2202500|0|0|116198400|120216900
30-NOV-2022|SIAP|EQUITY|24000000000|83|414250000|3953813894|4724400|3519900|11179665481|306089700|2706087382|10484774|0|18578635531|8218300|5240667569|10637300|9554500|2297600|52983100|43418800|0|53587300|5421364469
30-NOV-2022|SICO|EQUITY|910031538|171|0|464500|0|0|268327108|0|30|0|0|268791638|0|0|0|141400|1098000|0|500|0|0|1239900
30-NOV-2022|SIDO|EQUITY|30000000000|785|865801717|51033580|277580043|0|2237169965|579054193|998130|48542962|21532|4060202122|28317500|519393692|416099992|198819833|1210631|1022304387|133112735|318500|5482795876|7802373146
30-NOV-2022|SILO|EQUITY|13006125000|1270|1275836|7062718600|2151200|0|163811744|14548800|5273|0|0|7244511453|4160700|3433872476|75173935|542016179|16128500|49343716|183912044|828000|26543877|4331979427
30-NOV-2022|SIMA|EQUITY|442589871|50|4863235|504000|512400|10408|218966331|123742247|53626977|100000|39895800|442221398|0|0|0|251|1604|0|496|0|50373|52724
30-NOV-2022|SIMM|EQUITY|1743240000|0|0|0|0|0|206551000|0|5000|0|0|206556000|0|0|0|2000|93309500|0|132500|0|0|93444000
30-NOV-2022|SIMP|EQUITY|15816310000|416|250043400|374954450|21845400|0|1929073438|7230250|326960843|562500|50000|2910720281|0|34536411|13887632|52993727|6805600|42801282|46112908|8576300|46323988|252037848
30-NOV-2022|SING|EQUITY|1579717070|0|0|0|0|0|123000|0|0|0|0|123000|0|0|0|0|0|0|50000|0|0|50000
30-NOV-2022|SINI|EQUITY|481000000|1100|0|210502800|0|0|134971800|0|0|0|0|345474600|0|134680000|0|0|845400|0|0|0|0|135525400
30-NOV-2022|SIPD|EQUITY|1339102579|1370|65|1248483280|0|1366|55143258|0|1269234|0|1918877|1306816080|0|25096100|0|4019203|192809|0|34476|0|78175|29420763
30-NOV-2022|SKBM|EQUITY|1730103217|390|0|7070|0|106824963|85704128|0|1275376|0|0|193811537|0|1509900|0|11401327|7000|0|28425117|0|676420558|717763902
30-NOV-2022|SKLT|EQUITY|690740500|1930|0|86567600|0|200|9746500|0|500|0|0|96314800|0|0|0|7424800|800|0|202000|0|399886250|407513850
30-NOV-2022|SKRN|EQUITY|1500000000|2080|0|187500700|0|0|111376800|0|0|0|0|298877500|0|6600|0|5900|1110000|0|0|0|0|1122500
30-NOV-2022|SKYB|EQUITY|585000000|51|0|38435800|0|0|97936600|144065900|45250000|0|0|325688300|0|116902400|0|52646100|343200|0|0|0|89420000|259311700
30-NOV-2022|SLIS|EQUITY|2000000000|238|0|1360080600|0|0|637852500|0|1100|0|1000|1997935200|0|28500|0|315900|1607200|0|113200|0|0|2064800
30-NOV-2022|SMAR|EQUITY|2872193366|5225|4835785|44405|1304100|148905|6412530|0|30101|0|138286400|151062226|0|2800|0|57793265|193130|4575400|418630|0|2776899|65760124
30-NOV-2022|SMBR|EQUITY|9932534336|418|1256646900|14196287|8228600|0|742024936|372543200|10007063|57000|213700|2403917686|0|974500|391600|7938965|3292300|2862900|12806100|0|350185|28616550
30-NOV-2022|SMCB|EQUITY|9019381973|1455|30000|7533847050|5011300|4311825|57824319|29444800|546382|2726600|57500|7633799776|0|1357944054|0|4537619|647222|0|2348026|0|34012|1365510933
30-NOV-2022|SMDM|EQUITY|4772138237|242|500|2203975|0|0|132152185|4115200|13242|0|0|138485102|0|4246983195|0|17100400|810400|364786393|973672|1892300|944900|4633491260
30-NOV-2022|SMDR|EQUITY|3275120000|2270|1358900|144555500|113043380|0|391301480|8030920|2553161|0|510100|661353441|0|2495790|32481182|25311252|1055400|27921911|15162858|14004258|31184628|149617279
30-NOV-2022|SMGR|EQUITY|5931520000|7600|602565467|7150400|50171000|1225390|180625882|186660363|1185083|7590100|76400|1037250085|20459115|99105598|335714498|146246646|779400|558708740|63172403|1712300|641378465|1867277165
30-NOV-2022|SMKL|EQUITY|3418085290|274|0|157365700|0|0|323856590|0|0|0|0|481222290|0|0|0|89000|121233200|0|0|0|65540800|186863000
30-NOV-2022|SMKM|EQUITY|1253000000|555|0|3105000|0|0|196855800|0|0|0|0|199960800|0|0|0|2965400|5896400|0|40367400|0|810000|50039200
30-NOV-2022|SMMA|EQUITY|6367664717|12400|88539044|4038983840|0|200200|826155424|15701600|200114|4530851|595044|4974906117|0|140880235|0|577122383|3821229|845100|10314460|0|149889886|882873293
30-NOV-2022|SMMT|EQUITY|3150000000|730|0|1436394995|0|0|318433311|0|52306457|0|0|1807134763|0|21393600|7416500|35365782|767200|0|1262641050|0|11641105|1339225237
30-NOV-2022|SMRA|EQUITY|16508568358|635|1760465856|3977916355|147146320|519552|2225417484|1029963627|27088607|46386563|8426022|9223330386|11403373|388958916|169891790|153281582|5426791|704430300|297882122|559219|1636701338|3368535431
30-NOV-2022|SMRU|EQUITY|12499385782|50|1043017300|6567112413|6940000|0|365967640|4105344100|59055300|100000|93673929|12241210682|0|254881000|0|0|3208300|0|85800|0|0|258175100
30-NOV-2022|SMSM|EQUITY|5758675440|1535|17109240|428159212|6393300|625800|941426032|1141400|104933|2263800|0|1397223717|9403300|261811990|12755600|28163431|59000|1049725172|17299383|0|44699491|1423917367
30-NOV-2022|SNLK|EQUITY|450000000|915|0|22700000|0|0|199453000|0|0|0|0|222153000|0|165116000|0|426900|62304100|0|0|0|0|227847000
30-NOV-2022|SOCI|EQUITY|7059000000|193|3300000|3506521600|2250000|0|973039500|0|31462586|200000|0|4516773686|0|2662830|652900|3555170|3709700|1333200|7357200|1899100|21056214|42226314
30-NOV-2022|SOFA|EQUITY|1653574499|29|0|100|0|0|1652825099|0|0|0|0|1652825199|0|0|0|0|547900|0|201400|0|0|749300
30-NOV-2022|SOHO|EQUITY|1269168239|5525|0|5600|2100|0|115535017|0|0|0|0|115542717|0|7800|0|40600|0|0|800|0|1153576322|1153625522
30-NOV-2022|SONA|EQUITY|331200000|4400|0|114835540|0|0|25402940|0|400|0|0|140238880|0|149040000|0|100|7000|26600|0|0|132900|149206600
30-NOV-2022|SOSS|EQUITY|663694116|492|681800|551298400|0|0|55295616|43060500|142700|0|0|650479016|0|0|0|0|0|0|0|0|13215100|13215100
30-NOV-2022|SOTS|EQUITY|1000000075|338|0|244890000|0|0|154998475|0|0|0|0|399888475|0|0|0|111600|0|0|0|0|0|111600
30-NOV-2022|SPMA|EQUITY|3154092216|575|697|2361534084|645|669|209067967|0|167512|62|0|2570771636|205886|745800|764258|346|3232913|858122|568657798|0|1411370|575876493
30-NOV-2022|SPTO|EQUITY|2700000000|560|2110000|1636359300|175000|0|248691400|2000000|5215|0|0|1889340915|0|228644400|0|226895059|19064900|257700699|21181101|0|57172926|810659085
30-NOV-2022|SQBB|EQUITY|9268000|10500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9268000|9268000
30-NOV-2022|SQBI|EQUITY|972000|440000|0|62310|0|0|32800|0|0|0|0|95110|0|0|0|0|0|0|0|0|764240|764240
30-NOV-2022|SQMI|EQUITY|15537591429|82|0|20904543|0|0|1827767598|222200000|10000000|0|5447400|2086319541|0|11193607105|0|674495540|756130443|0|206838800|0|620000000|13451071888
30-NOV-2022|SRAJ|EQUITY|12000705445|660|0|229166666|0|0|201164163|107936800|251233|0|403437950|941956812|0|0|0|156800|5000|0|380000|0|2965947218|2966489018
30-NOV-2022|SRIL|EQUITY|20452176844|146|5916500|12048107576|12164100|0|4079130985|15900551|138352729|1076500|94791600|16395440541|11|2564976700|36333000|621442458|81763200|176172273|106113420|1539000|29044473|3617384535
30-NOV-2022|SRSN|EQUITY|6020000000|52|0|2163074806|0|941250|3620437508|90012100|841625|0|307500|5875614789|0|610800|0|1514400|5422604|0|160000|0|133428550|141136354
30-NOV-2022|SRTG|EQUITY|13564835000|2650|203333000|4810241200|39407000|0|7818644200|194116492|7242607|2697400|120000|13075801899|828900|8045026|65379812|46793014|8804800|74078285|132462694|5513833|147126737|489033101
30-NOV-2022|SSIA|EQUITY|4705249440|306|172348300|1248189612|86508700|0|692573442|893277400|53747003|5601000|200|3152245657|0|661254226|42066856|170961698|41134700|98615256|251204386|0|267839461|1533076583
30-NOV-2022|SSMS|EQUITY|9525000000|1515|132|1663607606|0|73800627|98941600|77297400|1346986868|0|15995000|3276629233|4916500|11021539|40438100|466689307|364700|69788263|35120190|3535800|496496368|1128370767
30-NOV-2022|SSTM|EQUITY|1170909181|790|181600|52000|0|500|169837834|35000|502382|0|0|170609316|0|0|0|0|10100|0|0|0|0|10100
30-NOV-2022|STAA|EQUITY|10903372600|1045|0|713904200|0|0|113892100|0|795352|0|0|828591652|0|691500|21521808|26519747|377200|4363517|300099|1227219|19779858|74780948
30-NOV-2022|STAR|EQUITY|4800000602|137|676455800|1619517600|0|0|205270202|1825570600|236500100|17200000|0|4580514302|0|0|0|219414800|71500|0|0|0|0|219486300
30-NOV-2022|STTP|EQUITY|1310000000|7400|0|770748900|0|0|476956900|0|0|0|0|1247705800|0|41600|0|61570000|300|0|3300|0|0|61615200
30-NOV-2022|SUDI|EQUITY|3166666667|0|0|55375|0|16250|856149832|0|118250|0|0|856339707|0|320054625|0|3298500|60000|64029375|564500|0|0|388007000
30-NOV-2022|SUGI|EQUITY|24811541414|50|679578500|1497520933|1999929040|0|7643529935|2420955896|411238168|1542416|88804620|14743099508|0|3355712448|53909800|535683747|64125333|98618211|973832220|0|4942955147|10024836906
30-NOV-2022|SULI|EQUITY|4076916802|196|0|664309000|0|0|2009534661|66|2726|0|0|2673846453|0|6126000|0|162302109|234931833|4711100|35162771|0|948971163|1392204976
30-NOV-2022|SUPR|EQUITY|1137579698|38350|0|1137099654|0|0|290121|0|79|0|0|1137389854|0|0|0|189700|144|0|0|0|0|189844
30-NOV-2022|SURE|EQUITY|1497576771|1620|0|0|0|0|43136028|0|0|0|0|43136028|0|500190643|0|100|0|0|0|0|72000000|572190743
30-NOV-2022|SWAT|EQUITY|3019200000|52|0|723000|100000|0|663222400|0|0|70000|0|664115400|0|0|0|0|84600|0|0|0|0|84600
30-NOV-2022|SWID|EQUITY|5385000000|107|0|3137300|50000|0|1104301871|0|0|0|0|1107489171|0|0|0|0|2087100|0|0|0|0|2087100
30-NOV-2022|TALF|EQUITY|1353435000|330|0|1192998900|0|0|7642900|0|0|0|0|1200641800|0|0|0|0|0|0|152732400|0|0|152732400
30-NOV-2022|TAMA|EQUITY|1200000007|50|0|559977420|0|0|544523873|0|500000|0|0|1105001293|0|1000000|0|0|1743600|0|0|0|0|2743600
30-NOV-2022|TAMU|EQUITY|37500000000|50|0|30133233440|0|0|1271447241|462635300|5545400|0|57129916|31929991297|0|3972897203|0|1577740100|60100|3222600|15988600|0|100|5569908703
30-NOV-2022|TAPG|EQUITY|19852540000|680|433378700|12112095900|191462400|30000|986076600|543395101|4158065|18498200|0|14289094966|0|5172131756|96458292|26636429|448200|66547279|21361718|8692300|171169060|5563445034
